publisher	journal	issn	role	editor	affiliation	url	date
Pleiades	Acoustical Physics	1063-7710	EDITOR-IN-CHIEF	Igor B. Esipov	Dr. Sci. (Phys.-Math.),  Gubkin Russian State University of Oil and Gas, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	DEPUTY EDITOR-IN-CHIEF	Yurii I. Bobrovnitskii	Dr. Sci. (Phys.-Math.),  Institute of Machines Science, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	Coordinating Editor	Mikhail L. Lyamshev	Cand. Sci. (Phys.-Math.), General Physics Institute, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Elena V. Charnaya	Dr. Sci. (Phys.-Math.), St. Petersburg State University, St. Petersburg, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Sergey V. Egerev	Dr. Sci. (Phys.-Math.),  Andreyev Acoustics Institute, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Sergei N. Gurbatov	Dr. Sci. (Phys.-Math.), Nizhni Novgorod State University, Nizhny Novgorod, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Alexander A. Karabutov 	Dr. Sci. (Phys.-Math.), International Laser Center of Moscow State University, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Victor F. Kopiev	Dr. Sci. (Phys.-Math.), Central Aerohydrodynamic Institute, Moscow Research Branch, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Alexander I. Korobov	Dr. Sci. (Phys.-Math.), Lomonosov Moscow State University, Acoustical Department, Faculty of Physics, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Tatiana K. Kozubskaya	Dr. Sci. (Phys.-Math.), Mathematical Modelling Institute, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Alexander G. Luchinin	Dr. Sci. (Phys.-Math.), Institute of Applied Physics, Nizhny Novgorod, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Alexander I. Malekhanov	Cand. Sci. (Phys.-Math.), Institute of Applied Physics, Nizhny Novgorod, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Mikhail A. Mironov	Cand. Sci. (Phys.-Math.), Andreyev Acoustics Institute, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Sergei A. Nikitov	Dr. Sci. (Phys.-Math.), Inst. of Radioeng & Electronics, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	EDITORIAL BOARD	Valerii G. Petnikov	Dr. Sci. (Phys.-Math.), General Physics Institute, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Viktor A. Akulichev	Dr. Sci. (Phys.-Math.), Far Eastern Federal University, Vladivostok, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Boris N. Chetverushkin	Dr. Sci. (Phys.-Math.), Keldysh Institute of Applied Mathematics, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Andrei V. Gaponov-Grekhov	Dr. Sci. (Phys.-Math.), Institute of Applied Physics, Nizhny  Novgorod, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Yurii V. Gulyaev	Dr. Sci. (Phys.-Math.), Inst. of Radioeng & Electronics, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Lev A. Ostrovsky	Dr. Sci. (Phys.-Math.), Foreign Member, Boulder, Colorado, USA	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Oleg V. Rudenko	Dr. Sci. (Phys.-Math.), Lomonosov Moscow State University, Acoustical Department, Faculty of Physics, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Armen P. Sarvazyan	Dr. Sci. (Phys.-Math.), Foreign Member, Trenton, New Jersey, USA	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Viktor V. Tyutekin	Dr. Sci. (Phys.-Math.), Andreyev Acoustics Institute, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	ADVISORY BOARD	Vitalii A. Zverev	Dr. Sci. (Phys.-Math.), Institute of Applied Physics, Nizhny Novgorod, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	Staff Editor	Vladimir A. Gusev	Cand. Sci. (Phys.-Math.), Lomonosov Moscow State University, Acoustical Department, Faculty of Physics, Moscow, Russia	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	COPY EDITORS	Vladimir A. Gusev	NA	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Acoustical Physics	1063-7710	COPY EDITORS	Anna M. Romanovskaya	NA	https://www.pleiades.online/en/journal/acoust/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITOR-IN-CHIEF	Vladimir N. Anisimov	Dr. Sci. (Med.), Petrov National Medical Research Center of Oncology, St. Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	DEPUTY EDITOR-IN-CHIEF	Vladimir Kh. Khavinson	Dr. Sci. (Med.), St. Petersburg Institute of Bioregulation and Gerontology, St. Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	Coordinating Editor	Irina G. Popovich 	Dr. Sci. (Med.), Petrov National Medical Research Center of Oncology, St. Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexander V. Arutjunyan	Section Editor, Dr. Sci. (Biol.), Ott's Research Institute of Obstetrics, St Petersburg, Russian Federation 	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Vladislav S. Baranov	Dr. Sci. (Med.), Ott's Research Institute of Obstetrics, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Claudio Francheschi	Prof Emeritus, University of Bologna, Bologna, Italy	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexey G. Golubev	Cand. Sci. (Med.), Petrov National Medical Research Center of Oncology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Evgeny N. Imyanitov 	Dr. Sci. (Med.), Petrov National Medical Research Center of Oncology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexander N. Khokhlov 	Dr. Sci. (Biol.), Moscow State University Moscow, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Natalia G. Kolosova	Dr. Sci. (Biol.), Federal Research Center Institute of Cytology and Genetics, Siberian Branch of the Russian Academy of Sciences, Novosibirsk, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Igor M. Kvetnoy 	Dr. Sci. (Med.), Saint Petersburg State Research Institute of Phthisiopulmonology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexey A. Moskalev	Dr. Sci. (Biol.), Institute of Biology of Komi Science Center, Ural Branch of the Russian Academy of Sciences, Syktyvkar, Komi Republic, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexander D. Nozdrachev	Dr. Sci. (Biol.), Saint Petersburg State University, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Aleksey M. Olovnikov	Dr. Sci. (Biol.), Institute of Biochemical Physics, Moscow, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Vladimir P. Skulachev	Dr. Sci. (Biol.), Moscow State University, Moscow, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Jan Vijg	Ph.D., Albert Einstein College of Medicine, New York, USA	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Galina A. Ryzhak	Section Editor, Dr. Sci. (Med.), St. Petersburg Institute of Bioregulation and Gerontology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Nadezhda D. Goncharova	Dr. Sci. (Biol.), Research Institute of Medical Primatology, Sochi-Adler, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexander V. Kulikov	Dr. Sci. (Biol.), Institute of Theoretical and Experimental Biophysics RAS, Puschino, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alla V. Lysenko	Dr. Sci. (Biol.), Academy of Physical Culture and Sports of Southern Federal University, Rostov-on-Don, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Suresh I.S. Rattan 	Dr. Sci. (Med.), Aarhus University, Aarhus, Denmark	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	George S. Roth	Dr. Sci. (Med.), National Institute of Aging, Baltimore, USA	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Irina A. Vinogradova	Dr. Sci. (Med.), Petrozavodsk State University, Pertrozavodsk, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Gayane L. Safarova	Section Editor, Dr. Sci. (Biol.), Institute for Regional Economic Studies, Russian Academy of Sciences, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Vakhtang M. Merabishvili	Dr. Sci. (Med.), Petrov National Medical Research Center of Oncology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Anatoli I. Yashin	Dr. Sci. (Phys.-Math.), Center for Demographic Sciences at the University of Duke, Durham, USA	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Dmitry A. Zhdanov	Ph.D., Max Plank Institute for Demographic Research, Rostock, Germany	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Irina A. Grigoryeva	Section Editor, Dr. Sci. (Sociology), Saint-Petersburg State University, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Vladislav V. Bezrukov	Dr. Sci. (Med.), State Institute of Gerontology of National Academy of Medical Sciences of Ukraine, Kiev, Ukraine	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Gennadiy А. Bordovskyi	Dr. Sci. (Phys.-Math.), Herzen State Pedagogical University, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Valentina I. Dolgova	Dr. Sci. (Psychology), South Ural State University for the Humanities and Education, Chelyabinsk, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Irina I. Eliseyeva	Dr. Sci. (Economics), Saint Petersburg University of Economics, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Elena Yu. Golubeva	Dr. Sci. (Biol.), Northern (Arctic) Federal University, Arkhangelsk, Russia	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Raisa K. Kantemirova	Dr. Sci. (Med.), Federal Scientific Center of Rehabilitation of the Disabled named after G.A. Albrecht, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Olga N. Mikhailova	Dr. Sci. (Biol.), Saint Petersburg Institute of Bioregulation and Gerontology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexander V. Sidorenko	Cand. Sci. (Med.), European Center for Social Research and Policy, Vienna, Austria	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Alexander L. Ariev	Section Editor, Mechnikov North-Western State Medical University, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Marina F. Ballyzek	Dr. Sci. (Med.), Clinical Hospital of the Russian Academy of Sciences, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Mario Barbagallo	MD, University of Palemo, Palermo, Italy	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Valeriy V. Benberin	Dr. Sci. (Med.), Medical center of the President's affairs administration of the Republic of Kazakhstan, Astana, Kazakhstan	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Domenico Cucinotta	MD, University of Bologna, Bologna, Italy 	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Nina K. Gorshunova	Dr. Sci. (Med.), Kursk State Medical University, Kursk, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Andrey N. Il’nitsky	Dr. Sci. (Med.), Institute for Advanced Studies of the Federal Medical and Biological Agency, Polotsk, Belarus	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Oleg V. Korkushko	Cand. Sci. (Med.), Chebotarev State Institute of Gerontology, Kiev, Ukraine	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Kirill L. Kozlov	Dr. Sci. (Med.), St. Petersburg Institute of Bioregulation and Gerontology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Viktor S. Myakotnikh	Dr. Sci. (Med.), Ural State Medical University, Ekaterinburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Yuri P. Nikitin	Dr. Sci. (Med.), Institute of Internal Medicine, Novosibirsk, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Kirill I. Proshchayeu	Dr. Sci. (Med.), Institute for Advanced Studies of the Federal Medical and Biological Agency, Moscow, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Andrey G. Soloviev	Dr. Sci. (Med.), Northern State Medical University, Arkhangelsk, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Olga V. Tatarinova	Dr. Sci. (Med.), Yakutsk Scientific Center of Complex Medical Problems, Yakutsk, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Svetlana V. Trofimova	Dr. Sci. (Med.), St. Petersburg Institute of Bioregulation and Gerontology, St Petersburg, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Pavel A. Vorobiev	Dr. Sci. (Med.), Sechenov First Moscow State Medical University, Moscow Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Advances in Gerontology	2079-0570	EDITORIAL BOARD	Natalya O. Zakharova	Dr. Sci. (Med.), Samara State Medical University, Samara, Russian Federation	https://www.pleiades.online/en/journal/advger/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITOR-IN-CHIEF	Zalibek G. Zalibekov	Dr. Sci. (Biol.), Professor, Institute of Geology, Dagestan Scientific Center, Russian Academy of Sciences, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	DEPUTY EDITOR-IN-CHIEF	Zhanna V. Kuzmina	Dr. Sci. (Geogr.), Water Problems Institute, Russian Academy of Sciences, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Boris D. Abaturov	Dr. Sci. (Biol.), Severtsov Institute of Ecology and Evolution, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Akhmed B. Biarslanov	Cand. Sci. (Biol.), Caspian Institute of Biological Resources, Dagestan Scientific Center of RAS, Makhachkala, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Siegmar-Walter Breckle	PhD, University  Bielefeld, Department of Ecology, Bielefeld, Germany	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Vasily I. Cherkashin	Dr. Sci. (Geol.-Min.), Institute of Geology, Dagestan Scientific  Center, Russian Academy of Sciences, Makhachkala, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Aleksandr A. Chibilev	Dr. Sci. (Geogr.), Institute of Steppe, Ural Branch, Russian Academy of Sciences, Orenburg, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Tatyana V. Dikareva	Cand. Sci. (Geogr.), Department of Geography, Lomonosov Moscow  State University, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Liliya A. Dimeyeva	Dr. Sci. (Biol.), Institute of Botany and Phytointroduction, Ministry of Education and Science, Almaty, Kazakstan	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Konstantin  B. Gongalsky	Dr. Sci. (Biol.), Severtsov Institute of Ecology and Evolution, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Abuduwaili Jilili	Dr. Sci. (Biol.), Institute of Ecology and Geography, Chinese Academy of Sciences, Urumqi, China	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Konstantin N. Kulik	Dr. Sci. (Agr.), Federal Scientific Centre of Agroecology, Complex Melioration and Protective Afforestation, Russian Academy of Sciences, Professor of Volgograd State University, Volgograd, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	German S. Kust	Dr. Sci. (Biol.), Institute of Geography, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Vladimir  V. Neronov	Cand. Sci. (Biol.), Severtsov Institute of Ecology and Evolution, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Kamil Z. Omarov	Dr. Sci. (Biol.), Caspian Institute of Biological Resources, Dagestan Scientific Center of RAS, Russian Academy of Sciences, Makhachkala, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Leah Orlovskya	Dr. Sci. (Geogr.), Jacob Blaustein Institutes for Desert Research, Ben-Gurion University of the Negev, Negev, Israel	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Nukhadi I. Rabazanov	Dr. Sci. (Biol.), Caspian Institute of Biological Resources, Dagestan Scientific Center, Russian Academy of Science, Makhachkala, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Eldar A. Rustamov	Dr. Sci. (Biol.), National Desert, Flora and Fauna Institute, Ashgabat, Turkmenistan	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Nariman Z. Shamsutdinov	Dr. Sci. (Biol.), A.N. Kostyakov All-Union Research Institute of Hydraulic, Engineering and Land Reclamation of RAS, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Zebri Sh. Shamsutdinov	Dr. Sci. (Biol.), Federal Williams Research Center of Forage Production and Agro-ecology, Lobnya, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Arkady  A. Tishkov	Dr. Sci. (Geogr.), Institute of Geography, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Tatiana D. Zinchenko	Dr. Sci. (Biol.), Institute of Ecology of the Volga River Basin, Russian Academy of Sciences, Togliatti, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	EDITORIAL BOARD	Igor S. Zonn	"Dr. Sci. (Geogr.), Engineering Science and Development Center of Water Industry, Meliorationa and Ecology ""Soyuzvosproekt"", Moscow,  Russia"	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Arid Ecosystems	2079-0961	Staff Editor	Olga S. Grinchenko	Water Problems Institute, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/ecosys/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	EDITOR-IN-CHIEF	Dmitrii V. Bisikalo	Dr. Sci. (Phys.–Math.), Institute of Astronomy, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	DEPUTY EDITOR-IN-CHIEF	Anatol M. Cherepashchuk	"Dr. Sci. (Phys.–Math.), Lomonosov Moscow State University, Sternberg Astronomical Institute, Moscow, Russia"	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	COORDINATING EDITOR	Dmitry S. Wiebe	"Dr. Sci. (Phys.–Math.), Institute of Astronomy, Russian Academy of Sciences, Moscow, Russia"	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	EDITORIAL BOARD	Gennady S. Bisnovatyi-Kogan	Dr. Sci. (Phys.–Math.), Space Research Institute, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	EDITORIAL BOARD	Rustam D. Dagkesamanskii	Dr. Sci. (Phys.–Math.), Pushchino Radio Astronomy Observatory, Astro Space Center, Lebedev Physical Institute, Pushchino, Russia	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	EDITORIAL BOARD	Alexander G. Kosovichev	Dr. Sci. (Phys.–Math.), New Jersey Institute of Technology, Newark, USA	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	EDITORIAL BOARD	Nikolai E. Piskunov	Dr. Sci. (Phys.–Math.), Department of Physics and Astronomy, Uppsala University, Uppsala, Sweden	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	EDITORIAL BOARD	Mikhail V. Sazhin	Dr. Sci. (Phys.–Math.), Lomonosov Moscow State University, Sternberg Astronomical Institute, Moscow, Russia	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	EDITORIAL BOARD	Alexander V. Tutukov	Dr. Sci. (Phys.–Math.), Institute of  Astronomy, Russian Academy of Sciences, Moscow, Russia	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
Pleiades	Astronomy Reports	1063-7729	Staff Editor	Venera R. Sokolova	NA	https://www.pleiades.online/en/journal/asteng/board/	2022-01-04
