publisher	journal	issn	role	editor	affiliation	url	date
MDPI	Actuators	2076-0825	Editors	 Prof. Dr. Eihab M. Abdel-Rahman * 	Department of Systems Design Engineering, University of Waterloo, 200 University Avenue West, Waterloo, ON N2L 3G1, Canada	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editors	 Prof. Dr. Nicola Pio Belfiore * 	Department of Engineering, Roma Tre University, Via Vito Volterra 62, 00146 Rome, Italy	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editors	 Prof. Dr. Balaji Panchapakesan * 	Department of Mechanical Engineering, Worcester Polytechnic Institute, Worcester, MA 01609, USA	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editors	 Prof. Dr. Jose Luis Sanchez-Rojas * 	Microsystems, Actuators and Sensors Lab, Universidad de Castilla-La Mancha, 13071 Ciudad Real, Spain	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editorial Board Members	 Prof. Dr. Haim Abramovich	Faculty of Aerospace Engineering, Technion-Israel Institute of Technology, 32000 Haifa, Israel	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editorial Board Members	 Prof. Dr. Kyoung Kwan Ahn	School of Mechanical Engineering, University of Ulsan, Ulsan 680-749, Korea	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editorial Board Members	 Dr. Arash Ajoudani	Human Robot Interfaces and Physical Interaction lab (HRI2), Istituto Italiano di Tecnologia (IIT), 16163 Genova, Italy	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editorial Board Members	 Dr. Kinji Asaka	Artificial Cell Research Group, Health Research Institute, National Institute of Advanced Industrial Science and Technology (AIST), 1-8-31 Midorigaoka, Ikeda, Osaka 563-8577, Japan	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editorial Board Members	 Dr. Yoseph Bar-Cohen	Electroactive Technologies and NDEAA Lab, Jet Propulsion Lab (JPL), California Institute of Technology (CIT), Pasadena, CA 91125, USA	https://www.mdpi.com/journal/actuators/editors	2022-01-13
MDPI	Actuators	2076-0825	Editorial Board Members	 Prof. Dr. Ronald M. Barrett	Adaptive Aerostructures and Aircraft Design Laboratories, The University of Kansas, 2120 Learned Hall, Lawrence, KS 66045, USA	https://www.mdpi.com/journal/actuators/editors	2022-01-13
