publisher	journal	issn	role	editor	affiliation	url	date
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Bo Lofgren, MD, PhD	Aarhus University Hospital, Denmark	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Niels Henrik Vinther Krarup, MD	Aarhus University Hospital, Denmark	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Ibrahim Tuncay, PhD	Bezmialem Vakif University School of Medicine, Turkey	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Yunus Imren, MD	Kars State Hospital, Turkey	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Tomasz Gaszynski, MD, PhD	Medical University of Lodz, Poland	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Andrzej W. Lipkowski PhD	Polish Academy of Sciences, Poland	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Andrzej Kurowski, MD, PhD	Institute Cardiology in Warsaw, Poland	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Anelise Daher, PhD	Federal University of Goias, Brazil	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Raquel Wanzuita	University of Joinville Region- Univille, Brazil	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Manuel Ignacio Monge Garcia	Medical University of Cádiz, Spain	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Szilard Szucs, MD	University College Cork, Ireland	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Trabelsi Walid, MD	Military hospital of instruction of Tunis, Tunisia	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Analgesia & Resuscitation : Current Research	2324-903X	Editorial Board	Sandeep Kumar Kar, MD	Institute of Postgraduate Medical Education & Research, India	https://www.scitechnol.com/editorialboard-analgesia-resuscitation-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	David Mutch, MD	Obstetrics & Gynecology Division Washington University School of Medicine, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Natalie Luzina Rasgon, PhD	Department of Obstetrics and Gynecology Stanford University, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Michael W. Vernon, PhD	Department of Obstetrics and Gynecology WVU Health Care, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Nissrine Nakib, PhD	Department of Urology University of Minnesota, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	David F. Lewis, MD	Obstetrics and Gynecology University of South Alabama, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Amit Chakrabarty, MD, MS, FRCS	Urologic Clinics of North Alabama, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Ralf C. Zimmermann, PhD	Department of Obstetrics & Gynecology Columbia University, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Richard G. Moore, PhD	Department of Obstetrics & Gynecology Brown University, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
